SURVEY_NAME,BIRTHDATE,SEX,GENDER,Q1,Q1_YES,Q1_OTHER,ADDRESS,FAMILY_INCOME,Q2,SCHOOL,SCHOOL_TYPE,ACADEMIC_STATUS,COURSE,Q3,Q3_OTHER,Q4,Q5,Q6,Q6_OTHER,Q7,Q8,Q8_OTHER,Q9,Q9_OTHER,Q3_Free Higher Education (FHE),Q3_Tertiary Education Subsidy (TES),Q6_My family socioeconomic status,Q6_My enrollment in state/government school,Q6_The type of course I am enrolled in,Q6_Others,Q9_Uniform,Q9_Books and other school materials,Q9_Subsidy for school activities,Q9_Others,AGE
Student Survey Entry,2002,Female,Woman,No,,,"Sorsogon,City Of Sorsogon (Capital)","Less than 25,000",No,Computer Communication Development Institute-Sorsogon,Private,Irregular,Information Technology Education,Free Higher Education (FHE),,Yes,8,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,Yes,I will work part time to support it,,Subsidy for school activities,,1.0,,1.0,1.0,1.0,,,,1.0,,21
Student Survey Entry,2000,Female,Woman,No,,,"Sorsogon,Barcelona","Less than 25,000",No,Computer Communication Development Institute-Sorsogon,Private,Regular,Information Technology Education,Free Higher Education (FHE),,Yes,6,My family socioeconomic status,,No,I will work part time to support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,,,,1.0,1.0,1.0,,23
Student Survey Entry,2000,Female,Woman,No,,,"Sorsogon,City Of Sorsogon (Capital)","Less than 25,000",No,Computer Communication Development Institute-Sorsogon,Private,Regular,Information Technology Education,,CHED Scholarship,Yes,5,My family socioeconomic status,,Yes,My parents or my other relatives will support it,,Books and other school materials,,,,1.0,,,,,1.0,,,23
Student Survey Entry,2002,Female,Woman,No,,,"Sorsogon,Bulan","50,000 – 74,999",No,Sorsogon State University-Main,State University and Colleges (SUC),Regular,Engineering and Technology,Free Higher Education (FHE),,Yes,2,"My family socioeconomic status,My enrollment in state/government school",,No,I will work part time to support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,,,1.0,1.0,1.0,,21
Student Survey Entry,2003,Male,Man,Yes,Maranaw,,"Benguet,Baguio City","Less than 25,000",No,University of the Cordilleras,Private,Regular,Information Technology Education,Tertiary Education Subsidy (TES),,Yes,3,My family socioeconomic status,,No,I will work part time to support it,,Subsidy for school activities,,,1.0,1.0,,,,,,1.0,,20
Student Survey Entry,2003,Male,Man,No,,,"Benguet,Baguio City","25,000 – 49,999",No,University of the Cordilleras,Private,Regular,Information Technology Education,Tertiary Education Subsidy (TES),,Yes,3,My family socioeconomic status,,No,My parents or my other relatives will support it,,Subsidy for school activities,,,1.0,1.0,,,,,,1.0,,20
Student Survey Entry,2002,Male,Man,No,,,"Benguet,Baguio City","Less than 25,000",No,University of the Cordilleras,Private,Regular,Information Technology Education,Tertiary Education Subsidy (TES),,Yes,8,My family socioeconomic status,,Yes,My parents or my other relatives will support it,,Uniform,,,1.0,1.0,,,,1.0,,,,21
Student Survey Entry,2002,Female,Woman,No,,,"Benguet,Baguio City","50,000 – 74,999",No,University of the Cordilleras,Private,Regular,Information Technology Education,,Tulong-Dulong Program,Yes,6,"My family socioeconomic status,The type of course I am enrolled in",,No,I will work part time to support it,,Subsidy for school activities,,,,1.0,,1.0,,,,1.0,,21
Student Survey Entry,2002,Female,Woman,No,,,"Benguet,Baguio City","50,000 – 74,999",No,University of the Cordilleras,Private,Regular,Information Technology Education,,Tulong-Dulong Program,Yes,6,"My family socioeconomic status"",""The type of course I am enrolled in",,No,I will work part time to support it,,"Subsidy for school activities"",""Others, please specify",Full Tuition  Fee,,,0.0,,0.0,,,,0.0,0.0,21
Student Survey Entry,2004,Male,Man,No,,,"Benguet,Baguio City","Less than 25,000",No,University of the Cordilleras,Private,Regular,Information Technology Education,Free Higher Education (FHE),,Yes,5,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,19
Student Survey Entry,2002,Male,Man,No,,,"Benguet,Baguio City","Less than 25,000",No,University of the Cordilleras,Private,Regular,Information Technology Education,,,Yes,6,My family socioeconomic status,,No,I will work part time to support it,,"Others, please specify",Gadgets,,,1.0,,,,,,,1.0,21
Student Survey Entry,2003,Male,Woman,No,,,"Sorsogon,City Of Sorsogon (Capital)","50,000 – 74,999",No,Sorsogon State University-Main,State University and Colleges (SUC),Regular,Engineering and Technology,Free Higher Education (FHE),,Yes,3,"My family socioeconomic status,My enrollment in state/government school",,Yes,I will work part time to support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,,,1.0,1.0,1.0,,20
Student Survey Entry,2004,Male,Man,No,,,"Albay,City Of Ligao","50,000 – 74,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Engineering and Technology,Free Higher Education (FHE),,No,4,My family socioeconomic status,,No,I will work part time to support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,,,,1.0,1.0,1.0,,19
Student Survey Entry,1998,Male,Man,No,,,"Albay,Camalig","50,000 – 74,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,2,My family socioeconomic status,,Yes,I will work part time to support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,,,,1.0,1.0,1.0,,25
Student Survey Entry,2000,Male,Man,No,,,"Albay,Legazpi City (Capital)","75,000 – 99,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Engineering and Technology,,DOST Scholarship,Yes,3,My enrollment in state/government school,,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,,,,1.0,,,1.0,1.0,1.0,,23
Student Survey Entry,2000,Female,Woman,No,,,"Sorsogon,City Of Sorsogon (Capital)","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,Yes,4,My enrollment in state/government school,,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,,1.0,,,1.0,1.0,1.0,,23
Student Survey Entry,2000,Male,Man,No,,,"Albay,Santo Domingo (Libog)","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Tertiary Education Subsidy (TES),,Yes,3,My family socioeconomic status,,Yes,I will work part time to support it,,Subsidy for school activities,,,1.0,1.0,,,,,,1.0,,23
Student Survey Entry,2000,Female,Woman,No,,,"Albay,Malinao","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,4,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,No,I will work part time to support it,,"Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,1.0,,,1.0,1.0,,23
Student Survey Entry,1999,Female,Woman,No,,,"Camarines Norte,Jose Panganiban","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,5,"My family socioeconomic status,My enrollment in state/government school",,Yes,My parents or my other relatives will support it,,"Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,,,,1.0,1.0,,24
Student Survey Entry,2001,Male,Prefer not to say,No,,,"Albay,Legazpi City (Capital)","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,No,1,My family socioeconomic status,,No,I will work part time to support it,,Subsidy for school activities,,1.0,,1.0,,,,,,1.0,,22
Student Survey Entry,2000,Female,Woman,No,,,"Sorsogon,Barcelona","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,5,My family socioeconomic status,,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,,,,1.0,1.0,1.0,,23
Student Survey Entry,2001,Male,Man,No,,,"Camarines Sur,Naga City","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,"Free Higher Education (FHE),Tertiary Education Subsidy (TES)",,Yes,8,"My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials",,1.0,1.0,,1.0,1.0,,1.0,1.0,,,22
Student Survey Entry,2000,Male,Prefer not to say,No,,,"Camarines Sur,Pili (Capital)","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,No,5,My enrollment in state/government school,,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,,1.0,,,1.0,1.0,1.0,,23
Student Survey Entry,2000,Female,Woman,No,,,"Albay,Santo Domingo (Libog)","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),DOST-SEI Scholarship,Yes,4,"My family socioeconomic status,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,"Books and other school materials,Subsidy for school activities",,1.0,,1.0,,1.0,,,1.0,1.0,,23
Student Survey Entry,2000,Female,Woman,No,,,"Albay,Camalig","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Social Sciences,Free Higher Education (FHE),,Yes,10,My family socioeconomic status,,Yes,I will work part time to support it,,"Uniform,Books and other school materials",,1.0,,1.0,,,,1.0,1.0,,,23
Student Survey Entry,2000,Female,Woman,No,,,"Albay,Legazpi City (Capital)","25,000 – 49,999",Yes,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,4,"My family socioeconomic status,My enrollment in state/government school",,Yes,My parents or my other relatives will support it,,"Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,,,,1.0,1.0,,23
Student Survey Entry,2000,Female,Woman,No,,,"Albay,Tiwi","25,000 – 49,999",No,Bicol University-Main,Local University and Colleges (LUC),Regular,Engineering and Technology,Free Higher Education (FHE),,Yes,5,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,No,I will work part time to support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,23
Student Survey Entry,2000,Male,Woman,No,,,"Albay,Daraga (Locsin)","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,Yes,1,My enrollment in state/government school,,Yes,My parents or my other relatives will support it,,Uniform,,1.0,,,1.0,,,1.0,,,,23
Student Survey Entry,2000,Male,Man,No,,,"Albay,Oas","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,Yes,4,My enrollment in state/government school,,No,My parents or my other relatives will support it,,Books and other school materials,,1.0,,,1.0,,,,1.0,,,23
Student Survey Entry,2000,Male,Man,No,,,"Sorsogon,Matnog","50,000 – 74,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,5,My enrollment in state/government school,,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials",,1.0,,,1.0,,,1.0,1.0,,,23
Student Survey Entry,2001,Female,Woman,No,,,"Albay,Santo Domingo (Libog)","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,"Free Higher Education (FHE),Tertiary Education Subsidy (TES)",,No,10,"My family socioeconomic status,My enrollment in state/government school",,Yes,My parents or my other relatives will support it,,Books and other school materials,,1.0,1.0,1.0,1.0,,,,1.0,,,22
Student Survey Entry,2000,Male,Man,No,,,"Albay,Oas","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,No,5,My enrollment in state/government school,,No,My parents or my other relatives will support it,,Books and other school materials,,1.0,,,1.0,,,,1.0,,,23
Student Survey Entry,2000,Male,Man,No,,,"Albay,Legazpi City (Capital)","50,000 – 74,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,Yes,1,"My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,Subsidy for school activities,,1.0,,,1.0,1.0,,,,1.0,,23
Student Survey Entry,2000,Female,Woman,No,,,"Camarines Sur,Bato","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,Yes,1,My enrollment in state/government school,,Yes,"Others, please specify",I will probably seek part-time jobs and scholarships ,Subsidy for school activities,,1.0,,,1.0,,,,,1.0,,23
Student Survey Entry,2001,Male,Man,No,,,"Albay,Bacacay","125,000 and above",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,No,9,My enrollment in state/government school,,Yes,My parents or my other relatives will support it,,Books and other school materials,,1.0,,,1.0,,,,1.0,,,22
Student Survey Entry,2000,Male,Man,No,,,"Camarines Sur,Baao","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Tertiary Education Subsidy (TES),,Yes,5,"My family socioeconomic status,My enrollment in state/government school",,Yes,My parents or my other relatives will support it,,Books and other school materials,,,1.0,1.0,1.0,,,,1.0,,,23
Student Survey Entry,1997,Male,Woman,No,,,"Albay,Daraga (Locsin)","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,Yes,5,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,26
